NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	724	743	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	205	261	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	Coils	Coil	Coil	75	95	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	Coils	Coil	Coil	988	1008	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	1209	1223	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	771	802	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	Coils	Coil	Coil	40	60	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	Coils	Coil	Coil	214	248	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	627	657	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	Gene3D	G3DSA:1.10.530.10	-	1044	1185	3.2E-40	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	966	992	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	1027	1051	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	250	261	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	793	802	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	575	584	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	1037	1049	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	Pfam	PF18013	Phage tail lysozyme	1054	1185	2.3E-36	T	11-08-2026	IPR041219	Phage tail lysozyme	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5976|MetaCyc:PWY-6527|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7529|MetaCyc:PWY-7647|MetaCyc:PWY-8366|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-862
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	560	584	-	T	11-08-2026	-	-	-	-
NC_007021.1|CDS_0030|NC_007021.1|status=vaph|tail	3468d65394bf0ee9eaa01d548dbbb97f	1269	MobiDBLite	mobidb-lite	consensus disorder prediction	627	668	-	T	11-08-2026	-	-	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	ProSiteProfiles	PS50911	CHAP domain profile.	7	148	20.819765	T	11-08-2026	IPR007921	CHAP domain	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	FunFam	G3DSA:3.90.1720.10:FF:000005	Amidase	2	153	5.2E-67	T	11-08-2026	-	-	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	ProSiteProfiles	PS51781	SH3b domain profile.	400	467	12.837502	T	11-08-2026	IPR003646	SH3-like domain, bacterial-type	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	CDD	cd06583	PGRP	200	325	4.8891E-17	T	11-08-2026	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745(InterPro)|GO:0009253(InterPro)	MetaCyc:PWY-7883|Reactome:R-BTA-6798695|Reactome:R-BTA-6803157|Reactome:R-DME-209171|Reactome:R-DME-209266|Reactome:R-DME-214397|Reactome:R-DME-214399|Reactome:R-DME-214411|Reactome:R-DME-214416|Reactome:R-DME-6798695|Reactome:R-DME-6803157|Reactome:R-HSA-6798695|Reactome:R-HSA-6803157|Reactome:R-MMU-6798695|Reactome:R-MMU-6803157|Reactome:R-RNO-6798695|Reactome:R-RNO-6803157
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	Gene3D	G3DSA:3.90.1720.10	endopeptidase domain like (from Nostoc punctiforme)	2	153	3.0E-29	T	11-08-2026	-	-	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	SMART	SM00644	ami_2	189	339	2.7E-32	T	11-08-2026	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745(InterPro)|GO:0009253(InterPro)	MetaCyc:PWY-7883|Reactome:R-BTA-6798695|Reactome:R-BTA-6803157|Reactome:R-DME-209171|Reactome:R-DME-209266|Reactome:R-DME-214397|Reactome:R-DME-214399|Reactome:R-DME-214411|Reactome:R-DME-214416|Reactome:R-DME-6798695|Reactome:R-DME-6803157|Reactome:R-HSA-6798695|Reactome:R-HSA-6803157|Reactome:R-MMU-6798695|Reactome:R-MMU-6803157|Reactome:R-RNO-6798695|Reactome:R-RNO-6803157
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	SUPERFAMILY	SSF54001	Cysteine proteinases	20	153	1.57E-16	T	11-08-2026	IPR038765	Papain-like cysteine peptidase superfamily	-	Reactome:R-BTA-1442490|Reactome:R-BTA-1474228|Reactome:R-BTA-156582|Reactome:R-BTA-1592389|Reactome:R-BTA-1632852|Reactome:R-BTA-1679131|Reactome:R-BTA-168638|Reactome:R-BTA-2022377|Reactome:R-BTA-204005|Reactome:R-BTA-2132295|Reactome:R-BTA-432720|Reactome:R-BTA-5357786|Reactome:R-BTA-5357905|Reactome:R-BTA-5357956|Reactome:R-BTA-5683826|Reactome:R-BTA-5689603|Reactome:R-BTA-5689880|Reactome:R-BTA-5689896|Reactome:R-BTA-5694530|Reactome:R-BTA-6798695|Reactome:R-BTA-8866652|Reactome:R-BTA-8939242|Reactome:R-BTA-8948751|Reactome:R-BTA-8951664|Reactome:R-BTA-9010553|Reactome:R-BTA-936440|Reactome:R-BTA-9753281|Reactome:R-BTA-9758274|Reactome:R-BTA-9856530|Reactome:R-BTA-9860927|Reactome:R-CEL-1169408|Reactome:R-CEL-1632852|Reactome:R-CEL-204005|Reactome:R-CEL-2132295|Reactome:R-CEL-3065679|Reactome:R-CEL-432720|Reactome:R-CEL-532668|Reactome:R-CEL-5683826|Reactome:R-CEL-5689603|Reactome:R-CEL-5689880|Reactome:R-CEL-5689896|Reactome:R-CEL-5694530|Reactome:R-CEL-6781823|Reactome:R-CEL-6782135|Reactome:R-CEL-6782210|Reactome:R-CEL-6791226|Reactome:R-CEL-6798695|Reactome:R-CEL-6809371|Reactome:R-CEL-8948747|Reactome:R-CEL-9013423|Reactome:R-CEL-9035034|Reactome:R-CFA-1234158|Reactome:R-CFA-1474228|Reactome:R-CFA-1592389|Reactome:R-CFA-1632852|Reactome:R-CFA-1679131|Reactome:R-CFA-2022090|Reactome:R-CFA-211976|Reactome:R-CFA-2132295|Reactome:R-CFA-5689880|Reactome:R-CFA-8937144|Reactome:R-CFA-8939242|Reactome:R-CFA-9768919|Reactome:R-DDI-114608|Reactome:R-DDI-1632852|Reactome:R-DDI-2132295|Reactome:R-DDI-3065679|Reactome:R-DDI-5683826|Reactome:R-DDI-5689603|Reactome:R-DDI-5689880|Reactome:R-DDI-5689896|Reactome:R-DDI-5693565|Reactome:R-DDI-6791226|Reactome:R-DDI-6798695|Reactome:R-DDI-8866652|Reactome:R-DDI-8948751|Reactome:R-DDI-8951664|Reactome:R-DME-114608|Reactome:R-DME-1442490|Reactome:R-DME-1474228|Reactome:R-DME-159236|Reactome:R-DME-1592389|Reactome:R-DME-2022090|Reactome:R-DME-2024096|Reactome:R-DME-2132295|Reactome:R-DME-2173795|Reactome:R-DME-429947|Reactome:R-DME-445989|Reactome:R-DME-532668|Reactome:R-DME-5689603|Reactome:R-DME-5689880|Reactome:R-DME-5689896|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-6781823|Reactome:R-DME-6782135|Reactome:R-DME-6782210|Reactome:R-DME-6798695|Reactome:R-DME-6804757|Reactome:R-DME-73856|Reactome:R-DME-8866652|Reactome:R-DME-8939242|Reactome:R-DME-8948747|Reactome:R-DME-8951664|Reactome:R-DME-9013420|Reactome:R-DME-9013424|Reactome:R-DME-9033241|Reactome:R-DME-9648002|Reactome:R-DME-9664873|Reactome:R-DME-9758274|Reactome:R-DRE-1632852|Reactome:R-DRE-380320|Reactome:R-DRE-532668|Reactome:R-DRE-5689603|Reactome:R-DRE-5689880|Reactome:R-DRE-5689896|Reactome:R-DRE-5696395|Reactome:R-DRE-8948751|Reactome:R-GGA-1483101|Reactome:R-GGA-156582|Reactome:R-GGA-429947|Reactome:R-GGA-5689880|Reactome:R-GGA-8948751|Reactome:R-GGA-9753281|Reactome:R-GGA-983168|Reactome:R-HSA-110314|Reactome:R-HSA-114608|Reactome:R-HSA-1169408|Reactome:R-HSA-1236977|Reactome:R-HSA-1358803|Reactome:R-HSA-140875|Reactome:R-HSA-1442490|Reactome:R-HSA-1474228|Reactome:R-HSA-156582|Reactome:R-HSA-1592389|Reactome:R-HSA-1632852|Reactome:R-HSA-1679131|Reactome:R-HSA-168638|Reactome:R-HSA-201681|Reactome:R-HSA-2022090|Reactome:R-HSA-2022377|Reactome:R-HSA-2024096|Reactome:R-HSA-204005|Reactome:R-HSA-2132295|Reactome:R-HSA-2173788|Reactome:R-HSA-2173795|Reactome:R-HSA-2565942|Reactome:R-HSA-3065679|Reactome:R-HSA-3108214|Reactome:R-HSA-3214847|Reactome:R-HSA-380259|Reactome:R-HSA-380270|Reactome:R-HSA-380284|Reactome:R-HSA-380320|Reactome:R-HSA-390471|Reactome:R-HSA-429947|Reactome:R-HSA-432720|Reactome:R-HSA-445989|Reactome:R-HSA-446193|Reactome:R-HSA-4641263|Reactome:R-HSA-532668|Reactome:R-HSA-5357786|Reactome:R-HSA-5357905|Reactome:R-HSA-5357956|Reactome:R-HSA-5620912|Reactome:R-HSA-5633231|Reactome:R-HSA-5656169|Reactome:R-HSA-5683826|Reactome:R-HSA-5689603|Reactome:R-HSA-5689880|Reactome:R-HSA-5689896|Reactome:R-HSA-5693565|Reactome:R-HSA-5694530|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-6781823|Reactome:R-HSA-6781827|Reactome:R-HSA-6782135|Reactome:R-HSA-6782210|Reactome:R-HSA-6783310|Reactome:R-HSA-6785807|Reactome:R-HSA-6791226|Reactome:R-HSA-6798695|Reactome:R-HSA-6804757|Reactome:R-HSA-6807004|Reactome:R-HSA-6809371|Reactome:R-HSA-72163|Reactome:R-HSA-8854518|Reactome:R-HSA-8862803|Reactome:R-HSA-8866652|Reactome:R-HSA-8939242|Reactome:R-HSA-8948747|Reactome:R-HSA-8948751|Reactome:R-HSA-8951664|Reactome:R-HSA-9010553|Reactome:R-HSA-9013420|Reactome:R-HSA-9013424|Reactome:R-HSA-9033241|Reactome:R-HSA-9035034|Reactome:R-HSA-912694|Reactome:R-HSA-936440|Reactome:R-HSA-9609690|Reactome:R-HSA-9610379|Reactome:R-HSA-9648002|Reactome:R-HSA-9664873|Reactome:R-HSA-9678110|Reactome:R-HSA-9694614|Reactome:R-HSA-9753281|Reactome:R-HSA-9758274|Reactome:R-HSA-9766229|Reactome:R-HSA-977225|Reactome:R-HSA-983168|Reactome:R-HSA-9856530|Reactome:R-HSA-9860927|Reactome:R-MMU-110314|Reactome:R-MMU-114608|Reactome:R-MMU-1169408|Reactome:R-MMU-1358803|Reactome:R-MMU-140875|Reactome:R-MMU-1442490|Reactome:R-MMU-1474228|Reactome:R-MMU-156582|Reactome:R-MMU-1592389|Reactome:R-MMU-1632852|Reactome:R-MMU-1679131|Reactome:R-MMU-168638|Reactome:R-MMU-201681|Reactome:R-MMU-2022090|Reactome:R-MMU-2022377|Reactome:R-MMU-2024096|Reactome:R-MMU-204005|Reactome:R-MMU-2132295|Reactome:R-MMU-2173795|Reactome:R-MMU-2565942|Reactome:R-MMU-3065679|Reactome:R-MMU-3108214|Reactome:R-MMU-380259|Reactome:R-MMU-380270|Reactome:R-MMU-380284|Reactome:R-MMU-380320|Reactome:R-MMU-429947|Reactome:R-MMU-432720|Reactome:R-MMU-445989|Reactome:R-MMU-4641263|Reactome:R-MMU-532668|Reactome:R-MMU-5357786|Reactome:R-MMU-5357905|Reactome:R-MMU-5357956|Reactome:R-MMU-5620912|Reactome:R-MMU-5656169|Reactome:R-MMU-5683826|Reactome:R-MMU-5689603|Reactome:R-MMU-5689880|Reactome:R-MMU-5689896|Reactome:R-MMU-5693565|Reactome:R-MMU-5694530|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-6781823|Reactome:R-MMU-6782135|Reactome:R-MMU-6782210|Reactome:R-MMU-6783310|Reactome:R-MMU-6791226|Reactome:R-MMU-6798695|Reactome:R-MMU-6804757|Reactome:R-MMU-6807004|Reactome:R-MMU-6809371|Reactome:R-MMU-72163|Reactome:R-MMU-8854518|Reactome:R-MMU-8866652|Reactome:R-MMU-8939242|Reactome:R-MMU-8948747|Reactome:R-MMU-8948751|Reactome:R-MMU-8951664|Reactome:R-MMU-9010553|Reactome:R-MMU-9013420|Reactome:R-MMU-9013424|Reactome:R-MMU-9033241|Reactome:R-MMU-9035034|Reactome:R-MMU-912694|Reactome:R-MMU-936440|Reactome:R-MMU-9648002|Reactome:R-MMU-9664873|Reactome:R-MMU-9753281|Reactome:R-MMU-9758274|Reactome:R-MMU-9766229|Reactome:R-MMU-983168|Reactome:R-MMU-9856530|Reactome:R-MMU-9860927|Reactome:R-PFA-114608|Reactome:R-PFA-2132295|Reactome:R-PFA-5689603|Reactome:R-PFA-6798695|Reactome:R-PFA-8866652|Reactome:R-PFA-8951664|Reactome:R-RNO-110314|Reactome:R-RNO-114608|Reactome:R-RNO-140875|Reactome:R-RNO-1442490|Reactome:R-RNO-1474228|Reactome:R-RNO-156582|Reactome:R-RNO-1592389|Reactome:R-RNO-1632852|Reactome:R-RNO-1679131|Reactome:R-RNO-168638|Reactome:R-RNO-2022090|Reactome:R-RNO-2022377|Reactome:R-RNO-2024096|Reactome:R-RNO-204005|Reactome:R-RNO-2132295|Reactome:R-RNO-3065679|Reactome:R-RNO-429947|Reactome:R-RNO-432720|Reactome:R-RNO-532668|Reactome:R-RNO-5357786|Reactome:R-RNO-5357905|Reactome:R-RNO-5357956|Reactome:R-RNO-5656169|Reactome:R-RNO-5683826|Reactome:R-RNO-5689603|Reactome:R-RNO-5689880|Reactome:R-RNO-5689896|Reactome:R-RNO-5693565|Reactome:R-RNO-5694530|Reactome:R-RNO-6781823|Reactome:R-RNO-6782135|Reactome:R-RNO-6782210|Reactome:R-RNO-6783310|Reactome:R-RNO-6798695|Reactome:R-RNO-6804757|Reactome:R-RNO-6809371|Reactome:R-RNO-8866652|Reactome:R-RNO-8939242|Reactome:R-RNO-8948747|Reactome:R-RNO-8951664|Reactome:R-RNO-936440|Reactome:R-RNO-9664873|Reactome:R-RNO-9753281|Reactome:R-RNO-9766229|Reactome:R-RNO-983168|Reactome:R-RNO-9856530|Reactome:R-RNO-9860927|Reactome:R-SCE-1632852|Reactome:R-SCE-3065679|Reactome:R-SCE-3108214|Reactome:R-SCE-429947|Reactome:R-SCE-5689603|Reactome:R-SCE-5689880|Reactome:R-SCE-5689896|Reactome:R-SCE-6782135|Reactome:R-SCE-6782210|Reactome:R-SCE-6791226|Reactome:R-SCE-8951664|Reactome:R-SCE-9664873|Reactome:R-SCE-983168|Reactome:R-SPO-1632852|Reactome:R-SPO-3065679|Reactome:R-SPO-3108214|Reactome:R-SPO-429947|Reactome:R-SPO-5656169|Reactome:R-SPO-5689603|Reactome:R-SPO-5689880|Reactome:R-SPO-5689896|Reactome:R-SPO-5696394|Reactome:R-SPO-5696395|Reactome:R-SPO-6782135|Reactome:R-SPO-6782210|Reactome:R-SPO-6791226|Reactome:R-SPO-8951664|Reactome:R-SPO-9664873|Reactome:R-SSC-1442490|Reactome:R-SSC-1474228|Reactome:R-SSC-1592389|Reactome:R-SSC-1632852|Reactome:R-SSC-1679131|Reactome:R-SSC-2132295|Reactome:R-SSC-5683826|Reactome:R-SSC-5689603|Reactome:R-SSC-6798695|Reactome:R-SSC-6809371|Reactome:R-SSC-8939242|Reactome:R-XTR-1632852|Reactome:R-XTR-2565942|Reactome:R-XTR-380259|Reactome:R-XTR-380270|Reactome:R-XTR-380284|Reactome:R-XTR-380320|Reactome:R-XTR-5620912|Reactome:R-XTR-5689603|Reactome:R-XTR-5689880|Reactome:R-XTR-8854518
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	Pfam	PF01510	N-acetylmuramoyl-L-alanine amidase	198	324	8.6E-11	T	11-08-2026	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745(InterPro)|GO:0009253(InterPro)	MetaCyc:PWY-7883|Reactome:R-BTA-6798695|Reactome:R-BTA-6803157|Reactome:R-DME-209171|Reactome:R-DME-209266|Reactome:R-DME-214397|Reactome:R-DME-214399|Reactome:R-DME-214411|Reactome:R-DME-214416|Reactome:R-DME-6798695|Reactome:R-DME-6803157|Reactome:R-HSA-6798695|Reactome:R-HSA-6803157|Reactome:R-MMU-6798695|Reactome:R-MMU-6803157|Reactome:R-RNO-6798695|Reactome:R-RNO-6803157
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	Pfam	PF08460	Bacterial SH3 domain	396	461	4.7E-22	T	11-08-2026	IPR003646	SH3-like domain, bacterial-type	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	SMART	SM00287	sh3_bac_9	400	467	5.4E-12	T	11-08-2026	IPR003646	SH3-like domain, bacterial-type	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	Gene3D	G3DSA:3.40.80.10	-	183	363	9.1E-40	T	11-08-2026	IPR036505	N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily	GO:0008745(InterPro)|GO:0009253(InterPro)	MetaCyc:PWY-7883|Reactome:R-BTA-6798695|Reactome:R-BTA-6803157|Reactome:R-DME-209171|Reactome:R-DME-209266|Reactome:R-DME-214397|Reactome:R-DME-214399|Reactome:R-DME-214411|Reactome:R-DME-214416|Reactome:R-DME-6798695|Reactome:R-DME-6803157|Reactome:R-HSA-6798695|Reactome:R-HSA-6803157|Reactome:R-MMU-6798695|Reactome:R-MMU-6803157|Reactome:R-RNO-6798695|Reactome:R-RNO-6803157
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	SUPERFAMILY	SSF55846	N-acetylmuramoyl-L-alanine amidase-like	194	329	3.01E-30	T	11-08-2026	IPR036505	N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily	GO:0008745(InterPro)|GO:0009253(InterPro)	MetaCyc:PWY-7883|Reactome:R-BTA-6798695|Reactome:R-BTA-6803157|Reactome:R-DME-209171|Reactome:R-DME-209266|Reactome:R-DME-214397|Reactome:R-DME-214399|Reactome:R-DME-214411|Reactome:R-DME-214416|Reactome:R-DME-6798695|Reactome:R-DME-6803157|Reactome:R-HSA-6798695|Reactome:R-HSA-6803157|Reactome:R-MMU-6798695|Reactome:R-MMU-6803157|Reactome:R-RNO-6798695|Reactome:R-RNO-6803157
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	Gene3D	G3DSA:2.30.30.40	SH3 Domains	377	482	1.2E-28	T	11-08-2026	-	-	-	-
NC_007056.1|CDS_0028|NC_007056.1|status=divergent-endolysin|endolysin|shared_by=1	2b292e7f5d056a972900aaabdeecc743	482	Pfam	PF05257	CHAP domain	23	113	1.6E-6	T	11-08-2026	IPR007921	CHAP domain	-	-
KY779849.1|CDS_0098|KY779849.1|status=free-endolysin|endolysin|shared_by=2	d493e06ad2c09d73da6abf9a68e6e13c	495	Gene3D	G3DSA:3.40.80.10	-	189	373	2.7E-50	T	11-08-2026	IPR036505	N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily	GO:0008745(InterPro)|GO:0009253(InterPro)	MetaCyc:PWY-7883|Reactome:R-BTA-6798695|Reactome:R-BTA-6803157|Reactome:R-DME-209171|Reactome:R-DME-209266|Reactome:R-DME-214397|Reactome:R-DME-214399|Reactome:R-DME-214411|Reactome:R-DME-214416|Reactome:R-DME-6798695|Reactome:R-DME-6803157|Reactome:R-HSA-6798695|Reactome:R-HSA-6803157|Reactome:R-MMU-6798695|Reactome:R-MMU-6803157|Reactome:R-RNO-6798695|Reactome:R-RNO-6803157
